時刻,四日市霞発電所,大分 第２発電所,水島製油所　B工場,田原バイオマス発電所,相生バイオマス発電所,福島いわきバイオマス発電所,鹿島発電所,麻里布 第２発電所
2025/2/1 23:00,174000,21000,18620,,0,103200,75000,116000
2025/2/2 0:00,175000,21000,19744,,0,102800,76000,115000
2025/2/2 1:00,174000,21000,18155,,0,103200,75000,114000
2025/2/2 2:00,174000,22000,15833,,0,103200,75000,116000
2025/2/2 3:00,174000,21000,15775,,0,103200,75000,116000
2025/2/2 4:00,175000,22000,15373,,0,102800,75000,117000
2025/2/2 5:00,175000,21000,16360,,0,102800,76000,117000
2025/2/2 6:00,175000,22000,15999,,0,103200,76000,116000
2025/2/2 7:00,174000,21000,16442,,0,103200,76000,116000
2025/2/2 8:00,174000,22000,16182,,0,102800,77000,117000
2025/2/2 9:00,175000,21000,16185,,0,102800,76000,117000
2025/2/2 10:00,176000,21000,16184,,0,102800,77000,115000
2025/2/2 11:00,165000,21000,16168,,0,102400,76000,115000
2025/2/2 12:00,162000,21000,16150,,0,102400,76000,116000
2025/2/2 13:00,162000,21000,16156,,0,102800,76000,116000
2025/2/2 14:00,165000,21000,16146,,0,102400,76000,116000
